회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,구매횟수,최근구매일자,총구매금액,연령대
1482314816,정상회원,수지구-풍덕천동,여,77.0,신청,.,normal,65.0,2022-10-18,622303.0,70대
1482606208,정상회원,수지구-상현동,여,70.0,미신청,.,normal,25.0,2022-10-22,220825.0,70대
1482706432,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,18.0,2022-09-22,330102.0,40대
1483090624,정상회원,수지구-상현동,여,35.0,미신청,.,normal,5.0,2022-04-24,23548.0,30대
1483137024,정상회원,수원 영통구-기타,여,42.0,신청,.,normal,37.0,2022-10-28,397912.0,40대
1483300352,정상회원,수지구-죽전동,여,34.0,미신청,.,normal,1.0,2022-03-12,7083.0,30대
1483370880,정상회원,수지구-신봉동,여,45.0,미신청,.,normal,28.0,2022-09-04,312920.0,40대
1483387584,정상회원,기타-기타,여,37.0,미신청,.,normal,3.0,2022-05-11,22878.0,30대
1483517504,정상회원,수지구-성복동,여,35.0,미신청,.,normal,1.0,2022-08-22,8806.0,30대
1483717952,정상회원,수지구-풍덕천동,여,59.0,미신청,수신,normal,2.0,2022-09-16,23547.0,50대
1483966656,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,2.0,2022-06-25,23547.0,40대
148424320,정상회원,수지구-성복동,여,66.0,미신청,.,normal,149.0,2022-10-26,2710497.0,60대
1484354560,정상회원,수지구-동천동,여,61.0,미신청,.,normal,4.0,2022-08-11,15124.0,60대
1484510464,정상회원,기흥구-상갈동,여,42.0,미신청,.,normal,4.0,2022-06-08,8519.0,40대
1484710912,정상회원,수지구-상현동,여,35.0,미신청,.,normal,7.0,2022-09-30,65760.0,30대
1484838976,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,28.0,2022-09-15,247723.0,30대
1484985600,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,26.0,2022-10-14,137274.0,30대
1485113664,정상회원,수지구-성복동,여,54.0,미신청,.,normal,4.0,2022-09-06,32353.0,50대
1485182336,탈퇴,서울 송파구-기타,여,47.0,미신청,.,normal,2.0,2022-03-25,0.0,40대
1485199040,정상회원,수지구-풍덕천동,여,71.0,미신청,.,normal,5.0,2022-08-23,150474.0,70대
148535680,정상회원,기타-기타,여,75.0,미신청,.,normal,11.0,2022-10-12,168278.0,70대
1485356800,정상회원,수지구-풍덕천동,여,71.0,미신청,.,normal,3.0,2022-09-28,22781.0,70대
1485419904,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,22.0,2022-10-28,581115.0,50대
1485494144,정상회원,수지구-성복동,여,60.0,미신청,.,normal,1.0,2022-05-08,4020.0,60대
1485505280,정상회원,수지구-풍덕천동,여,23.0,미신청,.,normal,66.0,2022-10-29,443876.0,20대
1485629632,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,47.0,2022-10-21,362672.0,30대
148602496,정상회원,수지구-성복동,여,62.0,신청,.,normal,25.0,2022-10-29,380491.0,60대
1486030528,정상회원,수지구-상현동,여,38.0,미신청,.,normal,3.0,2022-08-30,74471.0,30대
1486069504,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,2.0,2022-06-29,28142.0,30대
1486099200,정상회원,기흥구-동백동,여,43.0,미신청,.,normal,3.0,2022-10-11,82132.0,40대
1486600320,정상회원,수지구-동천동,여,42.0,미신청,.,normal,24.0,2022-10-14,227719.0,40대
1486604032,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,1.0,2022-01-12,3829.0,30대
1486717248,정상회원,수지구-신봉동,여,49.0,미신청,.,normal,9.0,2022-08-02,126159.0,40대
1486746944,정상회원,수지구-신봉동,여,38.0,미신청,.,normal,13.0,2022-09-14,189335.0,30대
1486772928,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,3.0,2022-08-29,13401.0,30대
1486984512,정상회원,수원 영통구-기타,여,34.0,미신청,.,normal,2.0,2022-03-16,28716.0,30대
1487118144,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,12.0,2022-08-03,92725.0,30대
1487296320,정상회원,수지구-상현동,여,58.0,미신청,.,normal,78.0,2022-10-30,904235.0,50대
1487309312,정상회원,수지구-상현동,여,54.0,미신청,.,normal,3.0,2022-05-06,27376.0,50대
1487687936,정상회원,중원구-성남동,여,37.0,미신청,.,normal,2.0,2022-01-26,24600.0,30대
1487795584,정상회원,수지구-상현동,남,37.0,미신청,.,normal,11.0,2022-08-31,102613.0,30대
1487799296,정상회원,수지구-상현동,여,75.0,미신청,.,normal,10.0,2022-07-24,95337.0,70대
1487810432,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,17.0,2022-10-25,108354.0,40대
1487847552,정상회원,수지구-성복동,여,47.0,미신청,.,normal,4.0,2022-07-21,37810.0,40대
1487925504,정상회원,수지구-상현동,여,36.0,미신청,.,normal,13.0,2022-09-29,129509.0,30대
1487936640,정상회원,수지구-상현동,여,46.0,미신청,.,normal,28.0,2022-07-10,389772.0,40대
1488066560,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,25.0,2022-10-02,147698.0,40대
1488085120,정상회원,기타-기타,남,50.0,미신청,.,normal,4.0,2022-01-22,36853.0,50대
1488281856,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,7.0,2022-08-01,32355.0,30대
1488435904,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,25.0,2022-10-18,214850.0,30대
1488480448,정상회원,기타-기타,여,33.0,미신청,.,normal,16.0,2022-06-29,157655.0,30대
1488599232,정상회원,기타-기타,여,63.0,미신청,.,normal,9.0,2022-02-06,75046.0,60대
1488788544,정상회원,기타-기타,여,38.0,미신청,.,normal,2.0,2022-03-19,12443.0,30대
1488912896,정상회원,수지구-풍덕천동,여,33.0,미신청,.,normal,27.0,2022-10-20,148751.0,30대
1489011264,탈퇴,수지구-상현동,여,50.0,미신청,.,normal,2.0,2022-02-19,16272.0,50대
1489113344,정상회원,수지구-상현동,여,49.0,미신청,.,normal,18.0,2022-10-13,156027.0,40대
1489506816,정상회원,기타-기타,여,34.0,미신청,.,normal,29.0,2022-10-30,217572.0,30대
1489532800,정상회원,수지구-기타,여,50.0,미신청,.,normal,1.0,2022-03-22,17230.0,50대
1489549504,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,1.0,2022-09-17,5743.0,40대
1489670144,정상회원,수지구-신봉동,여,61.0,신청,.,normal,52.0,2022-10-24,569060.0,60대
1489672000,정상회원,수지구-동천동,여,53.0,미신청,.,normal,1.0,2022-03-09,118694.0,50대
1489744384,정상회원,수지구-동천동,여,33.0,미신청,.,normal,6.0,2022-10-17,60208.0,30대
1489746240,정상회원,수지구-풍덕천동,남,35.0,미신청,.,normal,30.0,2022-10-11,136214.0,30대
1490121152,정상회원,수지구-성복동,여,67.0,신청,.,normal,26.0,2022-10-23,495090.0,60대
1490169408,정상회원,기흥구-보정동,여,36.0,미신청,.,normal,1.0,2022-09-16,4020.0,30대
1490230656,정상회원,기타-기타,여,35.0,미신청,.,normal,16.0,2022-10-28,163013.0,30대
1490386560,정상회원,기타-기타,남,49.0,미신청,.,normal,3.0,2022-04-26,18858.0,40대
1490596288,정상회원,수지구-풍덕천동,여,63.0,미신청,.,normal,15.0,2022-10-07,81648.0,60대
1490637120,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,16.0,2022-07-24,152003.0,30대
1490878400,정상회원,수지구-상현동,여,64.0,미신청,.,normal,10.0,2022-10-19,80788.0,60대
1490954496,정상회원,기흥구-구갈동,여,37.0,미신청,.,normal,3.0,2022-05-31,33693.0,30대
1490965632,정상회원,기타-기타,여,41.0,미신청,.,normal,19.0,2022-10-25,130429.0,40대
1490976768,정상회원,기흥구-영덕동,여,37.0,미신청,수신,normal,1.0,2022-06-19,6700.0,30대
1491669056,정상회원,수지구-풍덕천동,여,71.0,미신청,.,normal,11.0,2022-09-28,133435.0,70대
149168576,정상회원,서울 강남구-기타,여,62.0,미신청,.,normal,5.0,2022-02-28,44032.0,60대
1491899200,정상회원,수지구-성복동,여,52.0,미신청,.,normal,1.0,2022-06-11,31588.0,50대
1492335360,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,11.0,2022-10-24,83181.0,30대
149239104,정상회원,분당구-서현동,여,58.0,미신청,.,normal,2.0,2022-03-04,30057.0,50대
1492439296,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,5.0,2022-10-06,34268.0,30대
1492539520,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,33.0,2022-08-09,411195.0,40대
1492541376,정상회원,수지구-동천동,여,33.0,미신청,.,normal,12.0,2022-07-28,92370.0,30대
1492578496,정상회원,분당구-판교동,여,38.0,미신청,.,normal,154.0,2022-10-28,1782991.0,30대
1492678720,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,7.0,2022-10-17,63271.0,30대
149270656,정상회원,수지구-성복동,여,62.0,신청,.,normal,71.0,2022-10-23,1163483.0,60대
1493088896,정상회원,수지구-상현동,여,63.0,미신청,.,normal,3.0,2022-09-05,420596.0,60대
1493139008,정상회원,분당구-정자동,여,38.0,미신청,.,normal,30.0,2022-10-15,274144.0,30대
1493367296,정상회원,분당구-금곡동,여,39.0,미신청,.,normal,10.0,2022-10-15,143676.0,30대
1493402560,정상회원,중원구-여수동,여,32.0,미신청,.,normal,23.0,2022-10-26,277207.0,30대
1493450816,정상회원,수원 영통구-기타,여,49.0,미신청,.,normal,1.0,2022-07-12,1914.0,40대
1493526912,정상회원,수지구-풍덕천동,여,62.0,미신청,.,normal,72.0,2022-10-27,723730.0,60대
149359744,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,10.0,2022-10-12,195749.0,50대
1493840576,정상회원,수지구-상현동,여,40.0,미신청,.,normal,15.0,2022-09-19,161482.0,40대
1493912960,정상회원,수지구-상현동,여,45.0,미신청,.,normal,4.0,2022-01-29,39246.0,40대
1494215488,정상회원,수지구-상현동,여,34.0,미신청,.,normal,1.0,2022-02-08,4212.0,30대
149426560,정상회원,수지구-신봉동,여,92.0,미신청,.,VIP,254.0,2022-10-28,4012406.0,90대이상
1494573696,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,5.0,2022-10-25,54369.0,40대
1494675776,정상회원,수지구-상현동,여,36.0,미신청,.,normal,4.0,2022-10-28,46999.0,30대
1494761152,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,8.0,2022-10-07,127685.0,30대
1494803840,정상회원,수지구-신봉동,여,35.0,미신청,.,normal,3.0,2022-08-20,37522.0,30대
1494852096,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,1.0,2022-01-04,5743.0,30대
1495230720,정상회원,수지구-풍덕천동,남,45.0,미신청,.,normal,10.0,2022-09-08,250021.0,40대
1495336512,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,12.0,2022-08-12,105005.0,40대
1495685440,정상회원,수지구-동천동,남,45.0,미신청,.,normal,4.0,2022-05-25,58389.0,40대
1495872896,정상회원,수원 영통구-기타,여,35.0,미신청,.,normal,15.0,2022-10-14,149326.0,30대
1495980544,정상회원,수지구-풍덕천동,여,39.0,미신청,수신,normal,5.0,2022-10-10,51116.0,30대
1496060352,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,39.0,2022-10-28,233175.0,30대
1496290496,정상회원,수지구-성복동,여,48.0,신청,.,normal,45.0,2022-10-30,451227.0,40대
1496346176,정상회원,수지구-상현동,여,42.0,미신청,.,normal,4.0,2022-09-30,38671.0,40대
1496622720,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,3.0,2022-10-19,17708.0,50대
1496687680,정상회원,수원 영통구-기타,여,36.0,미신청,.,normal,1.0,2022-02-22,59730.0,30대
1496808320,정상회원,분당구-판교동,여,41.0,미신청,.,normal,7.0,2022-02-14,87774.0,40대
1496871424,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,27.0,2022-10-08,410067.0,30대
1497212928,정상회원,서울 강남구-기타,여,33.0,미신청,.,normal,1.0,2022-01-19,10529.0,30대
1497240768,정상회원,수지구-상현동,여,43.0,미신청,.,normal,4.0,2022-03-10,97731.0,40대
1497428224,정상회원,수지구-풍덕천동,남,53.0,미신청,.,normal,72.0,2022-10-28,843757.0,50대
1497734464,정상회원,기타-기타,여,37.0,미신청,.,normal,1.0,2022-10-24,8806.0,30대
1497769728,정상회원,수지구-신봉동,남,40.0,미신청,.,normal,36.0,2022-10-11,358666.0,40대
1497849536,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,1.0,2022-01-04,4020.0,30대
1498049984,정상회원,기흥구-동백동,남,36.0,미신청,.,normal,10.0,2022-09-10,152197.0,30대
1498300544,정상회원,수지구-상현동,여,37.0,미신청,.,normal,1.0,2022-01-30,2872.0,30대
1498367360,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,5.0,2022-10-17,26898.0,40대
1498599360,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,14.0,2022-08-22,175648.0,30대
1498630912,정상회원,수지구-상현동,여,44.0,미신청,수신,normal,106.0,2022-10-06,1358884.0,40대
1498835072,정상회원,처인구-기타,여,39.0,미신청,.,normal,26.0,2022-09-30,293955.0,30대
1499159872,정상회원,수지구-상현동,여,48.0,미신청,.,normal,4.0,2022-06-26,174977.0,40대
1499508800,정상회원,수지구-동천동,여,48.0,미신청,.,normal,21.0,2022-10-30,252700.0,40대
1499688832,정상회원,수원 영통구-기타,여,35.0,미신청,.,normal,9.0,2022-03-02,20005.0,30대
1499865152,정상회원,기흥구-보라동,여,46.0,미신청,.,normal,1.0,2022-08-16,5743.0,40대
1500227072,정상회원,수지구-동천동,여,54.0,미신청,수신,normal,163.0,2022-10-29,1632842.0,50대
150029760,정상회원,분당구-구미동,남,65.0,미신청,.,normal,10.0,2022-03-05,79160.0,60대
150037184,정상회원,수지구-상현동,여,68.0,미신청,.,normal,5.0,2022-09-09,112377.0,60대
150048320,정상회원,수지구-풍덕천동,여,48.0,미신청,수신,normal,67.0,2022-10-15,493618.0,40대
1500505472,정상회원,광주-오포읍,여,42.0,미신청,.,normal,1.0,2022-01-02,7466.0,40대
1500629824,정상회원,수지구-성복동,여,55.0,미신청,.,normal,7.0,2022-08-21,48914.0,50대
1500707776,정상회원,수지구-상현동,여,40.0,미신청,.,normal,8.0,2022-09-18,74374.0,40대
150081728,정상회원,수지구-풍덕천동,여,80.0,신청,.,normal,121.0,2022-10-24,1130265.0,80대
1500999168,정상회원,중원구-여수동,여,33.0,미신청,.,normal,4.0,2022-02-10,51114.0,30대
1501065984,정상회원,수지구-동천동,여,41.0,미신청,.,normal,7.0,2022-05-21,106057.0,40대
1501110528,정상회원,수지구-상현동,여,61.0,신청,.,normal,41.0,2022-10-27,464820.0,60대
1501528128,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,141.0,2022-10-27,1462544.0,50대
1501643200,정상회원,수지구-상현동,여,42.0,신청,.,normal,153.0,2022-10-27,1106442.0,40대
1501663616,정상회원,수지구-상현동,여,45.0,미신청,.,normal,8.0,2022-08-16,48051.0,40대
1501776832,정상회원,기타-기타,여,58.0,미신청,.,normal,1.0,2022-08-27,4212.0,50대
1501851072,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,1.0,2022-07-05,2489.0,40대
1501880768,정상회원,기흥구-상갈동,여,29.0,미신청,.,normal,5.0,2022-10-28,33407.0,20대
1502073792,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,3.0,2022-04-08,50157.0,40대
1502094208,정상회원,수지구-동천동,여,51.0,미신청,.,normal,7.0,2022-07-16,47190.0,50대
1502096064,정상회원,수지구-풍덕천동,여,33.0,미신청,.,normal,13.0,2022-07-15,91030.0,30대
1502103488,정상회원,수지구-상현동,여,61.0,미신청,.,normal,10.0,2022-09-19,119268.0,60대
1502112768,정상회원,수지구-상현동,여,49.0,신청,.,normal,43.0,2022-10-22,444451.0,40대
1502174016,정상회원,서울 송파구-기타,여,52.0,미신청,.,normal,2.0,2022-02-21,18187.0,50대
150235776,정상회원,기타-기타,여,41.0,미신청,.,normal,11.0,2022-07-05,64803.0,40대
1502428288,정상회원,수지구-상현동,여,45.0,신청,.,normal,35.0,2022-08-15,483201.0,40대
1502459840,정상회원,수지구-상현동,여,36.0,미신청,.,normal,28.0,2022-10-22,193548.0,30대
1502550784,정상회원,수지구-상현동,여,43.0,미신청,.,normal,16.0,2022-09-16,201971.0,40대
1502567488,정상회원,기흥구-죽전동,여,38.0,미신청,.,normal,1.0,2022-06-28,7466.0,30대
1502821760,정상회원,수지구-상현동,여,36.0,미신청,.,normal,7.0,2022-09-16,43841.0,30대
1502983232,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,7.0,2022-08-28,66430.0,40대
1503011072,정상회원,화성-기타,남,37.0,미신청,.,normal,7.0,2022-10-30,64134.0,30대
150302592,정상회원,분당구-삼평동,여,49.0,미신청,.,normal,1.0,2022-02-20,7083.0,40대
1503040768,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,63.0,2022-10-20,541301.0,40대
1503096448,정상회원,분당구-금곡동,여,38.0,미신청,.,normal,5.0,2022-09-30,45850.0,30대
1503178112,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,4.0,2022-01-30,8194.0,40대
1503497344,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,26.0,2022-10-05,358614.0,30대
1503499200,정상회원,수지구-상현동,여,46.0,미신청,.,normal,26.0,2022-10-06,175359.0,40대
1503757184,정상회원,기타-기타,여,38.0,미신청,.,normal,2.0,2022-10-05,6700.0,30대
1503859264,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,10.0,2022-10-28,114643.0,30대
1503875968,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,5.0,2022-10-20,79256.0,50대
1503985472,정상회원,분당구-판교동,여,42.0,미신청,.,normal,6.0,2022-10-05,76960.0,40대
1504030016,정상회원,수지구-상현동,여,40.0,미신청,.,normal,18.0,2022-07-21,123767.0,40대
1504115392,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,13.0,2022-10-01,200630.0,30대
1504410496,정상회원,기흥구-마북동,남,53.0,미신청,.,normal,7.0,2022-04-15,123863.0,50대
1504417920,정상회원,광주-오포읍,여,33.0,미신청,.,normal,3.0,2022-08-19,54560.0,30대
1504549696,정상회원,수지구-성복동,남,53.0,신청,.,normal,67.0,2022-09-10,469510.0,50대
1504978432,정상회원,처인구-모현면,여,38.0,미신청,.,normal,1.0,2022-06-25,2489.0,30대
1505130624,정상회원,수지구-기타,여,55.0,신청,.,normal,39.0,2022-10-30,445004.0,50대
1505238272,정상회원,수지구-상현동,여,70.0,미신청,.,normal,3.0,2022-10-18,34364.0,70대
1505258688,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,31.0,2022-10-13,299226.0,40대
